date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag
20180612,2018-06-12 00:00:00,2,12,163,Tuesday,Tue,Y,24,24,2018-06-11 00:00:00,20180611,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180613,2018-06-13 00:00:00,3,13,164,Wednesday,Wed,Y,24,24,2018-06-11 00:00:00,20180611,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180614,2018-06-14 00:00:00,4,14,165,Thursday,Thu,Y,24,24,2018-06-11 00:00:00,20180611,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180615,2018-06-15 00:00:00,5,15,166,Friday,Fri,Y,24,24,2018-06-11 00:00:00,20180611,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180616,2018-06-16 00:00:00,6,16,167,Saturday,Sat,N,24,24,2018-06-11 00:00:00,20180611,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180617,2018-06-17 00:00:00,7,17,168,Sunday,Sun,N,24,24,2018-06-11 00:00:00,20180611,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180618,2018-06-18 00:00:00,1,18,169,Monday,Mon,Y,25,25,2018-06-18 00:00:00,20180618,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180619,2018-06-19 00:00:00,2,19,170,Tuesday,Tue,Y,25,25,2018-06-18 00:00:00,20180618,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180620,2018-06-20 00:00:00,3,20,171,Wednesday,Wed,Y,25,25,2018-06-18 00:00:00,20180618,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180621,2018-06-21 00:00:00,4,21,172,Thursday,Thu,Y,25,25,2018-06-18 00:00:00,20180618,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180622,2018-06-22 00:00:00,5,22,173,Friday,Fri,Y,25,25,2018-06-18 00:00:00,20180618,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180623,2018-06-23 00:00:00,6,23,174,Saturday,Sat,N,25,25,2018-06-18 00:00:00,20180618,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180624,2018-06-24 00:00:00,7,24,175,Sunday,Sun,N,25,25,2018-06-18 00:00:00,20180618,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180625,2018-06-25 00:00:00,1,25,176,Monday,Mon,Y,26,26,2018-06-25 00:00:00,20180625,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180626,2018-06-26 00:00:00,2,26,177,Tuesday,Tue,Y,26,26,2018-06-25 00:00:00,20180625,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180627,2018-06-27 00:00:00,3,27,178,Wednesday,Wed,Y,26,26,2018-06-25 00:00:00,20180625,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180628,2018-06-28 00:00:00,4,28,179,Thursday,Thu,Y,26,26,2018-06-25 00:00:00,20180625,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180629,2018-06-29 00:00:00,5,29,180,Friday,Fri,Y,26,26,2018-06-25 00:00:00,20180625,6,6,June,Jun,2,2018,201806,12,4,2018,N
20180630,2018-06-30 00:00:00,6,30,181,Saturday,Sat,N,26,26,2018-06-25 00:00:00,20180625,6,6,June,Jun,2,2018,201806,12,4,2018,Y
20180701,2018-07-01 00:00:00,7,1,182,Sunday,Sun,N,26,26,2018-06-25 00:00:00,20180625,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180702,2018-07-02 00:00:00,1,2,183,Monday,Mon,Y,27,27,2018-07-02 00:00:00,20180702,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180703,2018-07-03 00:00:00,2,3,184,Tuesday,Tue,Y,27,27,2018-07-02 00:00:00,20180702,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180704,2018-07-04 00:00:00,3,4,185,Wednesday,Wed,Y,27,27,2018-07-02 00:00:00,20180702,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180705,2018-07-05 00:00:00,4,5,186,Thursday,Thu,Y,27,27,2018-07-02 00:00:00,20180702,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180706,2018-07-06 00:00:00,5,6,187,Friday,Fri,Y,27,27,2018-07-02 00:00:00,20180702,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180707,2018-07-07 00:00:00,6,7,188,Saturday,Sat,N,27,27,2018-07-02 00:00:00,20180702,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180708,2018-07-08 00:00:00,7,8,189,Sunday,Sun,N,27,27,2018-07-02 00:00:00,20180702,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180709,2018-07-09 00:00:00,1,9,190,Monday,Mon,Y,28,28,2018-07-09 00:00:00,20180709,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180710,2018-07-10 00:00:00,2,10,191,Tuesday,Tue,Y,28,28,2018-07-09 00:00:00,20180709,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180711,2018-07-11 00:00:00,3,11,192,Wednesday,Wed,Y,28,28,2018-07-09 00:00:00,20180709,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180712,2018-07-12 00:00:00,4,12,193,Thursday,Thu,Y,28,28,2018-07-09 00:00:00,20180709,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180713,2018-07-13 00:00:00,5,13,194,Friday,Fri,Y,28,28,2018-07-09 00:00:00,20180709,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180714,2018-07-14 00:00:00,6,14,195,Saturday,Sat,N,28,28,2018-07-09 00:00:00,20180709,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180715,2018-07-15 00:00:00,7,15,196,Sunday,Sun,N,28,28,2018-07-09 00:00:00,20180709,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180716,2018-07-16 00:00:00,1,16,197,Monday,Mon,Y,29,29,2018-07-16 00:00:00,20180716,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180717,2018-07-17 00:00:00,2,17,198,Tuesday,Tue,Y,29,29,2018-07-16 00:00:00,20180716,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180718,2018-07-18 00:00:00,3,18,199,Wednesday,Wed,Y,29,29,2018-07-16 00:00:00,20180716,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180719,2018-07-19 00:00:00,4,19,200,Thursday,Thu,Y,29,29,2018-07-16 00:00:00,20180716,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180720,2018-07-20 00:00:00,5,20,201,Friday,Fri,Y,29,29,2018-07-16 00:00:00,20180716,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180721,2018-07-21 00:00:00,6,21,202,Saturday,Sat,N,29,29,2018-07-16 00:00:00,20180716,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180722,2018-07-22 00:00:00,7,22,203,Sunday,Sun,N,29,29,2018-07-16 00:00:00,20180716,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180723,2018-07-23 00:00:00,1,23,204,Monday,Mon,Y,30,30,2018-07-23 00:00:00,20180723,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180724,2018-07-24 00:00:00,2,24,205,Tuesday,Tue,Y,30,30,2018-07-23 00:00:00,20180723,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180725,2018-07-25 00:00:00,3,25,206,Wednesday,Wed,Y,30,30,2018-07-23 00:00:00,20180723,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180726,2018-07-26 00:00:00,4,26,207,Thursday,Thu,Y,30,30,2018-07-23 00:00:00,20180723,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180727,2018-07-27 00:00:00,5,27,208,Friday,Fri,Y,30,30,2018-07-23 00:00:00,20180723,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180728,2018-07-28 00:00:00,6,28,209,Saturday,Sat,N,30,30,2018-07-23 00:00:00,20180723,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180729,2018-07-29 00:00:00,7,29,210,Sunday,Sun,N,30,30,2018-07-23 00:00:00,20180723,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180730,2018-07-30 00:00:00,1,30,211,Monday,Mon,Y,31,31,2018-07-30 00:00:00,20180730,7,7,July,Jul,3,2018,201807,1,1,2019,N
20180731,2018-07-31 00:00:00,2,31,212,Tuesday,Tue,Y,31,31,2018-07-30 00:00:00,20180730,7,7,July,Jul,3,2018,201807,1,1,2019,Y
20180801,2018-08-01 00:00:00,3,1,213,Wednesday,Wed,Y,31,31,2018-07-30 00:00:00,20180730,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180802,2018-08-02 00:00:00,4,2,214,Thursday,Thu,Y,31,31,2018-07-30 00:00:00,20180730,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180803,2018-08-03 00:00:00,5,3,215,Friday,Fri,Y,31,31,2018-07-30 00:00:00,20180730,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180804,2018-08-04 00:00:00,6,4,216,Saturday,Sat,N,31,31,2018-07-30 00:00:00,20180730,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180805,2018-08-05 00:00:00,7,5,217,Sunday,Sun,N,31,31,2018-07-30 00:00:00,20180730,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180806,2018-08-06 00:00:00,1,6,218,Monday,Mon,Y,32,32,2018-08-06 00:00:00,20180806,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180807,2018-08-07 00:00:00,2,7,219,Tuesday,Tue,Y,32,32,2018-08-06 00:00:00,20180806,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180808,2018-08-08 00:00:00,3,8,220,Wednesday,Wed,Y,32,32,2018-08-06 00:00:00,20180806,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180809,2018-08-09 00:00:00,4,9,221,Thursday,Thu,Y,32,32,2018-08-06 00:00:00,20180806,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180810,2018-08-10 00:00:00,5,10,222,Friday,Fri,Y,32,32,2018-08-06 00:00:00,20180806,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180811,2018-08-11 00:00:00,6,11,223,Saturday,Sat,N,32,32,2018-08-06 00:00:00,20180806,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180812,2018-08-12 00:00:00,7,12,224,Sunday,Sun,N,32,32,2018-08-06 00:00:00,20180806,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180813,2018-08-13 00:00:00,1,13,225,Monday,Mon,Y,33,33,2018-08-13 00:00:00,20180813,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180814,2018-08-14 00:00:00,2,14,226,Tuesday,Tue,Y,33,33,2018-08-13 00:00:00,20180813,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180815,2018-08-15 00:00:00,3,15,227,Wednesday,Wed,Y,33,33,2018-08-13 00:00:00,20180813,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180816,2018-08-16 00:00:00,4,16,228,Thursday,Thu,Y,33,33,2018-08-13 00:00:00,20180813,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180817,2018-08-17 00:00:00,5,17,229,Friday,Fri,Y,33,33,2018-08-13 00:00:00,20180813,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180818,2018-08-18 00:00:00,6,18,230,Saturday,Sat,N,33,33,2018-08-13 00:00:00,20180813,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180819,2018-08-19 00:00:00,7,19,231,Sunday,Sun,N,33,33,2018-08-13 00:00:00,20180813,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180820,2018-08-20 00:00:00,1,20,232,Monday,Mon,Y,34,34,2018-08-20 00:00:00,20180820,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180821,2018-08-21 00:00:00,2,21,233,Tuesday,Tue,Y,34,34,2018-08-20 00:00:00,20180820,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180822,2018-08-22 00:00:00,3,22,234,Wednesday,Wed,Y,34,34,2018-08-20 00:00:00,20180820,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180823,2018-08-23 00:00:00,4,23,235,Thursday,Thu,Y,34,34,2018-08-20 00:00:00,20180820,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180824,2018-08-24 00:00:00,5,24,236,Friday,Fri,Y,34,34,2018-08-20 00:00:00,20180820,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180825,2018-08-25 00:00:00,6,25,237,Saturday,Sat,N,34,34,2018-08-20 00:00:00,20180820,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180826,2018-08-26 00:00:00,7,26,238,Sunday,Sun,N,34,34,2018-08-20 00:00:00,20180820,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180827,2018-08-27 00:00:00,1,27,239,Monday,Mon,Y,35,35,2018-08-27 00:00:00,20180827,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180828,2018-08-28 00:00:00,2,28,240,Tuesday,Tue,Y,35,35,2018-08-27 00:00:00,20180827,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180829,2018-08-29 00:00:00,3,29,241,Wednesday,Wed,Y,35,35,2018-08-27 00:00:00,20180827,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180830,2018-08-30 00:00:00,4,30,242,Thursday,Thu,Y,35,35,2018-08-27 00:00:00,20180827,8,8,August,Aug,3,2018,201808,2,1,2019,N
20180831,2018-08-31 00:00:00,5,31,243,Friday,Fri,Y,35,35,2018-08-27 00:00:00,20180827,8,8,August,Aug,3,2018,201808,2,1,2019,Y
20180901,2018-09-01 00:00:00,6,1,244,Saturday,Sat,N,35,35,2018-08-27 00:00:00,20180827,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180902,2018-09-02 00:00:00,7,2,245,Sunday,Sun,N,35,35,2018-08-27 00:00:00,20180827,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180903,2018-09-03 00:00:00,1,3,246,Monday,Mon,Y,36,36,2018-09-03 00:00:00,20180903,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180904,2018-09-04 00:00:00,2,4,247,Tuesday,Tue,Y,36,36,2018-09-03 00:00:00,20180903,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180905,2018-09-05 00:00:00,3,5,248,Wednesday,Wed,Y,36,36,2018-09-03 00:00:00,20180903,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180906,2018-09-06 00:00:00,4,6,249,Thursday,Thu,Y,36,36,2018-09-03 00:00:00,20180903,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180907,2018-09-07 00:00:00,5,7,250,Friday,Fri,Y,36,36,2018-09-03 00:00:00,20180903,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180908,2018-09-08 00:00:00,6,8,251,Saturday,Sat,N,36,36,2018-09-03 00:00:00,20180903,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180909,2018-09-09 00:00:00,7,9,252,Sunday,Sun,N,36,36,2018-09-03 00:00:00,20180903,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180910,2018-09-10 00:00:00,1,10,253,Monday,Mon,Y,37,37,2018-09-10 00:00:00,20180910,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180911,2018-09-11 00:00:00,2,11,254,Tuesday,Tue,Y,37,37,2018-09-10 00:00:00,20180910,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180912,2018-09-12 00:00:00,3,12,255,Wednesday,Wed,Y,37,37,2018-09-10 00:00:00,20180910,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180913,2018-09-13 00:00:00,4,13,256,Thursday,Thu,Y,37,37,2018-09-10 00:00:00,20180910,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180914,2018-09-14 00:00:00,5,14,257,Friday,Fri,Y,37,37,2018-09-10 00:00:00,20180910,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180915,2018-09-15 00:00:00,6,15,258,Saturday,Sat,N,37,37,2018-09-10 00:00:00,20180910,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180916,2018-09-16 00:00:00,7,16,259,Sunday,Sun,N,37,37,2018-09-10 00:00:00,20180910,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180917,2018-09-17 00:00:00,1,17,260,Monday,Mon,Y,38,38,2018-09-17 00:00:00,20180917,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180918,2018-09-18 00:00:00,2,18,261,Tuesday,Tue,Y,38,38,2018-09-17 00:00:00,20180917,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180919,2018-09-19 00:00:00,3,19,262,Wednesday,Wed,Y,38,38,2018-09-17 00:00:00,20180917,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180920,2018-09-20 00:00:00,4,20,263,Thursday,Thu,Y,38,38,2018-09-17 00:00:00,20180917,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180921,2018-09-21 00:00:00,5,21,264,Friday,Fri,Y,38,38,2018-09-17 00:00:00,20180917,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180922,2018-09-22 00:00:00,6,22,265,Saturday,Sat,N,38,38,2018-09-17 00:00:00,20180917,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180923,2018-09-23 00:00:00,7,23,266,Sunday,Sun,N,38,38,2018-09-17 00:00:00,20180917,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180924,2018-09-24 00:00:00,1,24,267,Monday,Mon,Y,39,39,2018-09-24 00:00:00,20180924,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180925,2018-09-25 00:00:00,2,25,268,Tuesday,Tue,Y,39,39,2018-09-24 00:00:00,20180924,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180926,2018-09-26 00:00:00,3,26,269,Wednesday,Wed,Y,39,39,2018-09-24 00:00:00,20180924,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180927,2018-09-27 00:00:00,4,27,270,Thursday,Thu,Y,39,39,2018-09-24 00:00:00,20180924,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180928,2018-09-28 00:00:00,5,28,271,Friday,Fri,Y,39,39,2018-09-24 00:00:00,20180924,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180929,2018-09-29 00:00:00,6,29,272,Saturday,Sat,N,39,39,2018-09-24 00:00:00,20180924,9,9,September,Sep,3,2018,201809,3,1,2019,N
20180930,2018-09-30 00:00:00,7,30,273,Sunday,Sun,N,39,39,2018-09-24 00:00:00,20180924,9,9,September,Sep,3,2018,201809,3,1,2019,Y
20181001,2018-10-01 00:00:00,1,1,274,Monday,Mon,Y,40,40,2018-10-01 00:00:00,20181001,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181002,2018-10-02 00:00:00,2,2,275,Tuesday,Tue,Y,40,40,2018-10-01 00:00:00,20181001,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181003,2018-10-03 00:00:00,3,3,276,Wednesday,Wed,Y,40,40,2018-10-01 00:00:00,20181001,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181004,2018-10-04 00:00:00,4,4,277,Thursday,Thu,Y,40,40,2018-10-01 00:00:00,20181001,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181005,2018-10-05 00:00:00,5,5,278,Friday,Fri,Y,40,40,2018-10-01 00:00:00,20181001,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181006,2018-10-06 00:00:00,6,6,279,Saturday,Sat,N,40,40,2018-10-01 00:00:00,20181001,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181007,2018-10-07 00:00:00,7,7,280,Sunday,Sun,N,40,40,2018-10-01 00:00:00,20181001,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181008,2018-10-08 00:00:00,1,8,281,Monday,Mon,Y,41,41,2018-10-08 00:00:00,20181008,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181009,2018-10-09 00:00:00,2,9,282,Tuesday,Tue,Y,41,41,2018-10-08 00:00:00,20181008,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181010,2018-10-10 00:00:00,3,10,283,Wednesday,Wed,Y,41,41,2018-10-08 00:00:00,20181008,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181011,2018-10-11 00:00:00,4,11,284,Thursday,Thu,Y,41,41,2018-10-08 00:00:00,20181008,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181012,2018-10-12 00:00:00,5,12,285,Friday,Fri,Y,41,41,2018-10-08 00:00:00,20181008,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181013,2018-10-13 00:00:00,6,13,286,Saturday,Sat,N,41,41,2018-10-08 00:00:00,20181008,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181014,2018-10-14 00:00:00,7,14,287,Sunday,Sun,N,41,41,2018-10-08 00:00:00,20181008,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181015,2018-10-15 00:00:00,1,15,288,Monday,Mon,Y,42,42,2018-10-15 00:00:00,20181015,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181016,2018-10-16 00:00:00,2,16,289,Tuesday,Tue,Y,42,42,2018-10-15 00:00:00,20181015,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181017,2018-10-17 00:00:00,3,17,290,Wednesday,Wed,Y,42,42,2018-10-15 00:00:00,20181015,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181018,2018-10-18 00:00:00,4,18,291,Thursday,Thu,Y,42,42,2018-10-15 00:00:00,20181015,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181019,2018-10-19 00:00:00,5,19,292,Friday,Fri,Y,42,42,2018-10-15 00:00:00,20181015,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181020,2018-10-20 00:00:00,6,20,293,Saturday,Sat,N,42,42,2018-10-15 00:00:00,20181015,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181021,2018-10-21 00:00:00,7,21,294,Sunday,Sun,N,42,42,2018-10-15 00:00:00,20181015,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181022,2018-10-22 00:00:00,1,22,295,Monday,Mon,Y,43,43,2018-10-22 00:00:00,20181022,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181023,2018-10-23 00:00:00,2,23,296,Tuesday,Tue,Y,43,43,2018-10-22 00:00:00,20181022,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181024,2018-10-24 00:00:00,3,24,297,Wednesday,Wed,Y,43,43,2018-10-22 00:00:00,20181022,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181025,2018-10-25 00:00:00,4,25,298,Thursday,Thu,Y,43,43,2018-10-22 00:00:00,20181022,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181026,2018-10-26 00:00:00,5,26,299,Friday,Fri,Y,43,43,2018-10-22 00:00:00,20181022,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181027,2018-10-27 00:00:00,6,27,300,Saturday,Sat,N,43,43,2018-10-22 00:00:00,20181022,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181028,2018-10-28 00:00:00,7,28,301,Sunday,Sun,N,43,43,2018-10-22 00:00:00,20181022,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181029,2018-10-29 00:00:00,1,29,302,Monday,Mon,Y,44,44,2018-10-29 00:00:00,20181029,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181030,2018-10-30 00:00:00,2,30,303,Tuesday,Tue,Y,44,44,2018-10-29 00:00:00,20181029,10,10,October,Oct,4,2018,201810,4,2,2019,N
20181031,2018-10-31 00:00:00,3,31,304,Wednesday,Wed,Y,44,44,2018-10-29 00:00:00,20181029,10,10,October,Oct,4,2018,201810,4,2,2019,Y
20181101,2018-11-01 00:00:00,4,1,305,Thursday,Thu,Y,44,44,2018-10-29 00:00:00,20181029,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181102,2018-11-02 00:00:00,5,2,306,Friday,Fri,Y,44,44,2018-10-29 00:00:00,20181029,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181103,2018-11-03 00:00:00,6,3,307,Saturday,Sat,N,44,44,2018-10-29 00:00:00,20181029,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181104,2018-11-04 00:00:00,7,4,308,Sunday,Sun,N,44,44,2018-10-29 00:00:00,20181029,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181105,2018-11-05 00:00:00,1,5,309,Monday,Mon,Y,45,45,2018-11-05 00:00:00,20181105,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181106,2018-11-06 00:00:00,2,6,310,Tuesday,Tue,Y,45,45,2018-11-05 00:00:00,20181105,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181107,2018-11-07 00:00:00,3,7,311,Wednesday,Wed,Y,45,45,2018-11-05 00:00:00,20181105,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181108,2018-11-08 00:00:00,4,8,312,Thursday,Thu,Y,45,45,2018-11-05 00:00:00,20181105,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181109,2018-11-09 00:00:00,5,9,313,Friday,Fri,Y,45,45,2018-11-05 00:00:00,20181105,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181110,2018-11-10 00:00:00,6,10,314,Saturday,Sat,N,45,45,2018-11-05 00:00:00,20181105,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181111,2018-11-11 00:00:00,7,11,315,Sunday,Sun,N,45,45,2018-11-05 00:00:00,20181105,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181112,2018-11-12 00:00:00,1,12,316,Monday,Mon,Y,46,46,2018-11-12 00:00:00,20181112,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181113,2018-11-13 00:00:00,2,13,317,Tuesday,Tue,Y,46,46,2018-11-12 00:00:00,20181112,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181114,2018-11-14 00:00:00,3,14,318,Wednesday,Wed,Y,46,46,2018-11-12 00:00:00,20181112,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181115,2018-11-15 00:00:00,4,15,319,Thursday,Thu,Y,46,46,2018-11-12 00:00:00,20181112,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181116,2018-11-16 00:00:00,5,16,320,Friday,Fri,Y,46,46,2018-11-12 00:00:00,20181112,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181117,2018-11-17 00:00:00,6,17,321,Saturday,Sat,N,46,46,2018-11-12 00:00:00,20181112,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181118,2018-11-18 00:00:00,7,18,322,Sunday,Sun,N,46,46,2018-11-12 00:00:00,20181112,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181119,2018-11-19 00:00:00,1,19,323,Monday,Mon,Y,47,47,2018-11-19 00:00:00,20181119,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181120,2018-11-20 00:00:00,2,20,324,Tuesday,Tue,Y,47,47,2018-11-19 00:00:00,20181119,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181121,2018-11-21 00:00:00,3,21,325,Wednesday,Wed,Y,47,47,2018-11-19 00:00:00,20181119,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181122,2018-11-22 00:00:00,4,22,326,Thursday,Thu,Y,47,47,2018-11-19 00:00:00,20181119,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181123,2018-11-23 00:00:00,5,23,327,Friday,Fri,Y,47,47,2018-11-19 00:00:00,20181119,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181124,2018-11-24 00:00:00,6,24,328,Saturday,Sat,N,47,47,2018-11-19 00:00:00,20181119,11,11,November,Nov,4,2018,201811,5,2,2019,N
20181125,2018-11-25 00:00:00,7,25,329,Sunday,Sun,N,47,47,2018-11-19 00:00:00,20181119,11,11,November,Nov,4,2018,201811,5,2,2019,N
